house_mnnmb,house_nm,spl_loca,spl_scale,ovhspz_yn,regtare_yn,prceilsys_yn,rebdproj_yn,pubhusdist_yn,lrscl_hussdedist_yn,npln_prvpubhus_yn,model_no,house_stl,splyar,gnrl_spl_hh_cnt,specl_spl_hh_cnt,mltchdrn_hshld_cnt,nwwds_hshld_cnt,lfe_frst_hshld_cnt,oldparnts_hshld_cnt,instt_rcmn_cnt,instt_rcmn_etc_cnt,rlct_instt_cnt,spl_amt,loan_posbl_amt
2023000232,지제역 반도체밸리 제일풍경채 2블록,경기도 평택시 가재지구 도시개발사업 공동 2BL,1152,N,N,N,N,N,N,N,01,084.9556A,111.0126,413,406,81,147,73,24,81,0,0,47800,28680.0
2023000232,지제역 반도체밸리 제일풍경채 2블록,경기도 평택시 가재지구 도시개발사업 공동 2BL,1152,N,N,N,N,N,N,N,03,103.8578 ,135.1690,149,22,17,0,0,5,0,0,0,57600,34560.0
2023000232,지제역 반도체밸리 제일풍경채 2블록,경기도 평택시 가재지구 도시개발사업 공동 2BL,1152,N,N,N,N,N,N,N,02,084.9484B,111.8961,83,79,16,29,14,4,16,0,0,47800,28680.0
2023000240,서희스타힐스 스타디움센트럴씨티,인천광역시 미추홀구 참외전로 268,13,N,N,Y,N,N,N,N,01,059.9321A,87.2673,7,0,0,0,0,0,0,0,0,34916,20949.6
2023000240,서희스타힐스 스타디움센트럴씨티,인천광역시 미추홀구 참외전로 268,13,N,N,Y,N,N,N,N,04,084.9597B,113.2341,1,0,0,0,0,0,0,0,0,43800,26280.0
2023000240,서희스타힐스 스타디움센트럴씨티,인천광역시 미추홀구 참외전로 268,13,N,N,Y,N,N,N,N,03,084.9171A,112.5421,3,0,0,0,0,0,0,0,0,44038,26422.8
2023000240,서희스타힐스 스타디움센트럴씨티,인천광역시 미추홀구 참외전로 268,13,N,N,Y,N,N,N,N,02,059.9894B,88.2380,2,0,0,0,0,0,0,0,0,33552,20131.2
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,05,099.9804E,126.4733,22,2,2,0,0,0,0,0,0,60860,36516.0
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,04,099.9757D,125.9923,22,2,2,0,0,0,0,0,0,60629,36377.4
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,06,099.9666F,125.5423,3,0,0,0,0,0,0,0,0,60702,36421.2
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,07,115.9379A,144.9206,31,3,2,0,0,1,0,0,0,71749,43049.4
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,08,115.9570B,145.5371,33,3,2,0,0,1,0,0,0,70707,42424.2
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,01,099.9666A,125.5423,84,15,11,0,0,4,0,0,0,62155,37293.0
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,02,099.9869B,127.2229,39,9,7,0,0,2,0,0,0,61809,37085.4
2023000252,e편한세상 동탄 파크아너스 A56블럭(2회차),경기도 화성시 동탄2택지개발지구 (A56블럭),363,N,N,Y,N,N,Y,N,03,099.9981C,126.5705,82,13,10,0,0,3,0,0,0,61492,36895.2
2023000255,서울대벤처타운역 푸르지오,서울특별시 관악구 신림동 316-62번지,182,N,N,N,Y,N,N,N,05,084.9828B,113.3888,22,19,4,7,3,1,4,0,0,101200,60720.0
2023000255,서울대벤처타운역 푸르지오,서울특별시 관악구 신림동 316-62번지,182,N,N,N,Y,N,N,N,04,084.9843A,113.0425,38,35,7,13,6,2,7,0,0,102950,61770.0
2023000255,서울대벤처타운역 푸르지오,서울특별시 관악구 신림동 316-62번지,182,N,N,N,Y,N,N,N,03,074.9266B,101.7516,2,0,0,0,0,0,0,0,0,85370,51222.0
2023000255,서울대벤처타운역 푸르지오,서울특별시 관악구 신림동 316-62번지,182,N,N,N,Y,N,N,N,02,059.9854 ,80.9861,23,19,4,7,3,1,4,0,0,75230,45138.0
2023000255,서울대벤처타운역 푸르지오,서울특별시 관악구 신림동 316-62번지,182,N,N,N,Y,N,N,N,01,051.9836 ,70.2279,14,10,2,4,2,0,2,0,0,65890,39534.0
2023000256,아센시아 더 플러스,부산광역시 금정구 남산동 118-18번지 일원,68,N,N,N,N,N,N,N,04,083.7348 ,107.8433,9,8,3,3,2,0,0,0,0,47760,28656.0
2023000256,아센시아 더 플러스,부산광역시 금정구 남산동 118-18번지 일원,68,N,N,N,N,N,N,N,03,077.3478 ,100.8631,8,9,3,3,2,1,0,0,0,47317,28390.2
2023000256,아센시아 더 플러스,부산광역시 금정구 남산동 118-18번지 일원,68,N,N,N,N,N,N,N,02,068.9713 ,90.2654,7,10,3,4,2,1,0,0,0,42188,25312.8
2023000256,아센시아 더 플러스,부산광역시 금정구 남산동 118-18번지 일원,68,N,N,N,N,N,N,N,01,065.8060 ,86.3806,11,6,2,3,1,0,0,0,0,35343,21205.8
2023000257,해운대 경동리인뷰 2차,부산광역시 해운대구 우동 548-38번지 일원,632,N,N,N,N,N,N,N,08,084.6226G,119.4403,16,16,5,4,3,1,3,0,0,116800,70080.0
2023000257,해운대 경동리인뷰 2차,부산광역시 해운대구 우동 548-38번지 일원,632,N,N,N,N,N,N,N,09,084.9773H,120.5232,1,0,0,0,0,0,0,0,0,76000,45600.0
2023000257,해운대 경동리인뷰 2차,부산광역시 해운대구 우동 548-38번지 일원,632,N,N,N,N,N,N,N,07,084.8012F,120.8435,17,18,5,5,3,1,4,0,0,94200,56520.0
